rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
251–300,SUNY University at Albany,"16,078",16.6,9%,48.0–50.5,24,27.5,93.30,40.1,50.6,2021
251–300,Sun Yat-sen University,"53,734",16.1,8%,48.0–50.5,42,34.9,69.70,62.3,35.6,2021
251–300,University of Surrey,"14,315",16.3,38%,48.0–50.5,31,34.5,74.00,43.1,94.5,2021
251–300,Università della Svizzera italiana,"2,713",10.3,67%,48.0–50.5,29,21.5,82.10,56.6,99.6,2021
251–300,Swansea University,"17,355",16.5,22%,48.0–50.5,21,21.6,95.70,36,83.3,2021
251–300,University of Tartu,"8,735",11.9,10%,48.0–50.5,26,28.3,87.80,41.7,59.3,2021
251–300,University College Dublin,"23,148",23.2,30%,48.0–50.5,29,37.8,73.30,44,93.1,2021
251–300,Vita-Salute San Raffaele University,"2,880",9.8,4%,48.0–50.5,36,21.5,96.10,34.3,43.1,2021
251–300,Vrije Universiteit Brussel,"12,041",29.8,23%,48.0–50.5,37,43,63.30,54.8,76.3,2021
251–300,Wake Forest University,"7,804",4.1,10%,48.0–50.5,39,20.5,89.10,42.2,32.6,2021
251–300,Western Sydney University,"34,750",37.8,20%,48.0–50.5,24,30.9,88.00,41.6,86.7,2021
251–300,William & Mary,"8,278",11.1,9%,48.0–50.5,46,19.8,84.70,34.5,38.2,2021
301–350,American University of Beirut,"8,603",8.4,22%,45.6–47.9,29,15.3,87.90,35.4,78.9,2021
301–350,Anglia Ruskin University (ARU),"18,930",24,33%,45.6–47.9,18,15.4,100.00,34.1,87.6,2021
301–350,Autonomous University of Madrid,"29,825",13.5,14%,45.6–47.9,33,29,75.40,36.1,53.3,2021
301–350,Beijing Normal University,"23,365",14.9,11%,45.6–47.9,47,41.2,54.10,69.7,43.3,2021
301–350,Boston College,"12,921",15.5,11%,45.6–47.9,48,33.3,64.50,33.5,44,2021
301–350,"University of California, Merced","7,849",21.2,9%,45.6–47.9,22,23,95.20,38.8,43.9,2021
301–350,University of Colorado Denver/Anschutz Medical Campus,"17,112",4,8%,45.6–47.9,33,19.1,94.20,41,29.9,2021
301–350,Cyprus University of Technology,"3,176",17.4,11%,45.6–47.9,18,17.8,98.20,35.1,76,2021
301–350,University of Delaware,"21,564",17.1,10%,45.6–47.9,28,39.7,69.10,95.1,48.9,2021
301–350,University of Essex,"12,435",15.5,38%,45.6–47.9,31,34.8,67.20,34.4,96.5,2021
301–350,University of Greifswald,"10,179",21,7%,45.6–47.9,31,25.7,80.80,40,47.4,2021
301–350,Huazhong University of Science and Technology,"56,941",16.3,6%,45.6–47.9,40,39.4,63.30,91.9,27.7,2021
301–350,Illinois Institute of Technology,"6,092",14.5,49%,45.6–47.9,42,27.3,63.30,36.4,75.7,2021
301–350,Indian Institute of Science,"4,038",9.3,1%,45.6–47.9,58,53.1,31.90,87.6,22.1,2021
301–350,Johannes Gutenberg University of Mainz,"31,773",25.7,11%,45.6–47.9,34,25.9,77.50,64.4,57.4,2021
301–350,University of Kent,"17,845",19.4,30%,45.6–47.9,26,30,73.70,33.8,91.1,2021
301–350,University of Klagenfurt,"3,361",10.1,23%,45.6–47.9,30,17.7,85.50,34.8,88.2,2021
301–350,Kurdistan University of Medical Sciences,"2,927",11,1%,45.6–47.9,40,9.7,100.00,35.8,19.1,2021
301–350,University of Macau,"9,343",14,36%,45.6–47.9,30,35.5,64.80,40.9,99.3,2021
301–350,University of Malaya,"15,794",8.3,20%,45.6–47.9,39,31.5,60.00,44.4,83.7,2021
301–350,University of Marburg,"24,527",32.6,12%,45.6–47.9,34,29,72.60,39.1,53.4,2021
301–350,Montpellier University,"39,703",19.7,15%,45.6–47.9,37,29.7,67.50,36.9,61.9,2021
301–350,University of Galway,"14,453",26.6,18%,45.6–47.9,27,31.9,69.60,45.8,80.2,2021
301–350,North Carolina State University,"29,966",12.5,15%,45.6–47.9,37,36.3,62.30,42.6,59,2021
301–350,University of Oregon,"22,019",10.6,10%,45.6–47.9,33,24.2,83.10,34.3,35.9,2021
301–350,University of Oulu,"9,822",26.6,7%,45.6–47.9,31,32.8,74.60,51,55.4,2021
301–350,University of Passau,"11,249",91.4,14%,45.6–47.9,34,40,64.40,40.5,60.5,2021
301–350,Qatar University,"8,808",9.2,37%,45.6–47.9,25,30.7,71.70,54,99.4,2021
301–350,Reykjavík University,"2,501",23.4,9%,45.6–47.9,15,20.6,100.00,35,69.4,2021
301–350,RMIT University,"33,427",23.1,33%,45.6–47.9,26,30.2,70.50,44.2,93.5,2021
301–350,"Royal Holloway, University of London","9,685",14.7,35%,45.6–47.9,32,31.4,65.10,35.7,91.9,2021
301–350,Rush University,"2,624",2.2,2%,45.6–47.9,40,14.6,92.20,41.7,21.3,2021
301–350,Sejong University,"12,207",20.2,11%,45.6–47.9,27,25.3,86.90,44.3,47.3,2021
301–350,University of South Australia,"20,930",30.6,20%,45.6–47.9,25,36.1,67.20,86.9,86.2,2021
301–350,University of Stirling,"9,550",16.8,24%,45.6–47.9,23,26.5,80.00,34.2,83.4,2021
301–350,Stony Brook University,"24,593",10.6,23%,45.6–47.9,33,24.5,78.40,34.7,71.8,2021
301–350,Syracuse University,"20,484",15,20%,45.6–47.9,35,28.3,73.70,34.9,49.6,2021
301–350,Taipei Medical University,"6,112",9.8,10%,45.6–47.9,30,33.2,77.50,96,40.3,2021
301–350,Tampere University,"15,267",21.8,6%,45.6–47.9,26,32.8,83.30,54,51.6,2021
301–350,Technical University of Darmstadt,"17,814",39.8,17%,45.6–47.9,44,44.6,48.10,87.4,58.2,2021
301–350,Temple University,"36,398",13.1,9%,45.6–47.9,39,25.3,81.30,33.3,39.2,2021
301–350,The University of Tennessee-Knoxville,"26,184",16.6,5%,45.6–47.9,33,24.2,81.30,43.7,46.7,2021
301–350,University of Texas at Dallas,"23,587",20.8,23%,45.6–47.9,25,27.7,81.10,39.6,59.8,2021
301–350,Tokyo Institute of Technology,"9,566",7.8,13%,45.6–47.9,52,54.2,34.70,71.8,41.1,2021
301–350,University of Trento,"13,180",20.1,7%,45.6–47.9,28,31.8,74.90,39.8,58.2,2021
301–350,Tulane University,"11,224",9.1,11%,45.6–47.9,43,24.1,78.20,35.8,43.2,2021
301–350,United Arab Emirates University,"7,270",8.9,18%,45.6–47.9,25,21.3,83.60,55.8,89.4,2021
301–350,University College Cork,"17,051",17.6,19%,45.6–47.9,24,23.5,82.90,44.8,82.5,2021
301–350,Washington State University,"28,482",18.4,7%,45.6–47.9,32,30.5,76.90,49.4,49.3,2021
301–350,Wuhan University,"53,956",15.2,7%,45.6–47.9,43,36.8,58.40,86.9,40.4,2021
351–400,Aix-Marseille University,"68,841",16.7,13%,43.6–45.5,41,25.4,66.30,37,60.1,2021
351–400,Babol Noshirvani University of Technology,"5,140",23.8,0%,43.6–45.5,19,20.3,100.00,38.3,18.7,2021
351–400,University of Bayreuth,"9,162",30.5,12%,43.6–45.5,36,38,56.20,62.7,59.1,2021
351–400,"Birkbeck, University of London","8,150",17,38%,43.6–45.5,29,33.2,60.80,33.5,87.7,2021
351–400,Universiti Brunei Darussalam,"3,818",10.9,17%,43.6–45.5,24,18.6,80.10,35.1,87.4,2021
351–400,Brunel University London,"11,680",18,36%,43.6–45.5,29,26.2,67.10,36,96,2021
351–400,Catholic University of Portugal,"11,187",23.7,17%,43.6–45.5,19,13.4,95.80,35.3,57.5,2021
351–400,Central South University,"53,277",19.1,3%,43.6–45.5,33,37.1,66.20,96.7,24.3,2021
351–400,"City, University of London","14,785",18.5,51%,43.6–45.5,27,28.1,69.80,34.4,95.1,2021
351–400,University of Crete,"13,649",24.5,5%,43.6–45.5,19,20.7,91.10,36.6,48.1,2021
351–400,Drexel University,"20,140",11.4,16%,43.6–45.5,36,22.3,73.00,43,50.3,2021
351–400,East China Normal University,"27,085",14.5,13%,43.6–45.5,37,33.3,56.50,54.7,61.5,2021
351–400,University of Fribourg,"10,888",31.7,18%,43.6–45.5,30,32.2,60.70,53.6,86.7,2021
351–400,Grenoble Alpes University,"40,486",17.1,14%,43.6–45.5,33,31,64.00,35.1,62,2021
351–400,Hanyang University,"20,019",15.3,21%,43.6–45.5,40,40.8,42.30,97.6,63.3,2021
351–400,Hasselt University,"5,503",30.9,13%,43.6–45.5,30,37.9,59.00,54.9,68.4,2021
351–400,Heriot-Watt University,"9,420",17.9,36%,43.6–45.5,29,25,66.80,44.4,94,2021
351–400,Hong Kong Baptist University,"8,224",15.4,51%,43.6–45.5,31,29.8,59.20,38.8,98.4,2021
351–400,IMT Atlantique,"1,628",8.6,43%,43.6–45.5,36,33.5,53.60,95.4,75.9,2021
351–400,Indian Institute of Technology Ropar,"1,765",10.9,0%,43.6–45.5,30,13,100.00,35.7,19.1,2021
351–400,University of Innsbruck,"13,492",22.8,42%,43.6–45.5,33,30.7,53.50,51.6,95.9,2021
351–400,University of Kansas,"24,467",9.9,9%,43.6–45.5,37,24.8,68.90,44,48.4,2021
351–400,Khalifa University,"3,164",9.7,19%,43.6–45.5,28,34,53.10,100,90.3,2021
351–400,University of KwaZulu-Natal,"36,731",28.8,4%,43.6–45.5,28,31.3,70.60,36,54.3,2021
351–400,Lappeenranta-Lahti University of Technology LUT,"4,099",29.2,16%,43.6–45.5,27,31.6,68.10,54.9,62.1,2021
351–400,University of Liège,"20,968",25.9,20%,43.6–45.5,28,37.3,60.30,98.1,71.1,2021
351–400,Loughborough University,"14,800",13.8,27%,43.6–45.5,34,35.4,57.60,37.7,83.3,2021
351–400,University of Manitoba,"28,786",28.9,18%,43.6–45.5,32,31.9,71.30,34.7,54.5,2021
351–400,University of Milan,"45,752",20.9,6%,43.6–45.5,33,29,72.80,37.5,43.1,2021
351–400,University of Milan-Bicocca,"27,098",29.4,6%,43.6–45.5,27,21.5,82.90,39,44.9,2021
351–400,Nagoya University,"15,589",9.4,11%,43.6–45.5,48,47.8,38.50,87.7,34.9,2021
351–400,Nankai University,"29,500",13.5,8%,43.6–45.5,37,23.5,78.30,43.2,31.2,2021
351–400,National Tsing Hua University,"14,758",17.9,11%,43.6–45.5,37,48.6,48.40,65.3,39.2,2021
351–400,Northumbria University,"21,980",17.2,18%,43.6–45.5,20,17.8,87.30,34,74.3,2021
351–400,NOVA University of Lisbon,"19,976",18.3,19%,43.6–45.5,25,28.2,76.60,45.5,61.2,2021
351–400,"University of Occupational and Environmental Health, Japan","1,159",2.5,1%,43.6–45.5,27,10.2,100.00,40,19.3,2021
351–400,Örebro University,"9,434",16.9,6%,43.6–45.5,18,21.7,90.50,35.2,53.8,2021
351–400,Osaka University,"22,867",7.4,12%,43.6–45.5,52,50.6,34.00,64,38.6,2021
351–400,Politecnico di Milano,"36,828",25.4,18%,43.6–45.5,32,34.4,60.80,75,60.5,2021
351–400,University of Stuttgart,"24,554",44,20%,43.6–45.5,39,43.5,47.40,96.2,52.8,2021
351–400,Swedish University of Agricultural Sciences,"3,720",4.4,4%,43.6–45.5,30,27.9,74.20,89.5,48.1,2021
351–400,Swinburne University of Technology,"15,604",25.1,28%,43.6–45.5,25,28.2,70.40,41.6,81.1,2021
351–400,University of Tasmania,"18,328",22.8,33%,43.6–45.5,25,32.9,63.30,46.2,90.1,2021
351–400,University of Turku,"12,813",15.8,6%,43.6–45.5,27,30.8,75.60,35.8,54,2021
351–400,UiT The Arctic University of Norway,"14,276",10.4,11%,43.6–45.5,23,20.8,83.00,36,65.4,2021
351–400,Umeå University,"17,055",12.4,11%,43.6–45.5,23,28.7,79.30,35.2,63.5,2021
351–400,Université de Versailles Saint-Quentin-en-Yvelines,"16,699",21.2,16%,43.6–45.5,17,23.3,86.80,34.6,66.1,2021
351–400,Victoria University,"15,838",44.1,28%,43.6–45.5,25,28.1,70.50,43.6,86.6,2021
351–400,University of Victoria,"21,317",25.2,21%,43.6–45.5,24,31.7,65.10,44.4,87.8,2021
351–400,Wayne State University,"22,359",11.6,7%,43.6–45.5,34,18.4,81.90,48.1,37.4,2021
401–500,Aberystwyth University,"6,810",17.2,22%,39.8–43.5,24,23.8,62.00,38.6,79,2021
401–500,University of Alaska Fairbanks,"3,342",8.2,5%,39.8–43.5,29,24.1,67.30,41.3,55.7,2021
401–500,American University,"12,460",13.5,13%,39.8–43.5,40,17.6,69.90,38.7,34.6,2021
401–500,Aston University,"11,550",19.7,25%,39.8–43.5,22,25.6,66.20,36.1,92.4,2021
401–500,Aswan University,"25,114",40.9,2%,39.8–43.5,12,9.1,99.90,33.4,46.9,2021
401–500,Bangor University,"9,665",17,25%,39.8–43.5,22,24,65.30,34.2,82.3,2021
401–500,University of Bari Aldo Moro,"29,396",21.1,1%,39.8–43.5,17,19.5,87.30,35.8,33.1,2021
401–500,University of Bordeaux,"54,812",22.4,13%,39.8–43.5,31,22.3,68.60,37,59.9,2021
401–500,Bournemouth University,"13,715",16.9,18%,39.8–43.5,34,20.3,67.30,33.6,79.8,2021
401–500,University of Bremen,"18,843",32.3,13%,39.8–43.5,35,37.2,50.40,50.7,58.7,2021
401–500,University of Brescia,"14,479",25.1,7%,39.8–43.5,23,16.7,80.10,38.4,44.2,2021
401–500,University of Campinas,"29,082",15.6,3%,39.8–43.5,45,43.9,37.20,45.7,32,2021
401–500,Cankaya University,"7,492",25.2,1%,39.8–43.5,15,11.6,100.00,35,43.2,2021
401–500,University of Canterbury,"14,069",18.6,24%,39.8–43.5,22,26.8,68.90,37.4,93.1,2021
401–500,Centrale Nantes,"1,776",16.5,48%,39.8–43.5,33,31.4,41.10,79.4,84.3,2021
401–500,CEU Universities,"17,654",11.5,19%,39.8–43.5,17,8.9,94.30,37.2,48.3,2021
401–500,Charles University,"47,406",12.8,22%,39.8–43.5,33,26.5,56.30,33.8,62.9,2021
401–500,"China Medical University, Taiwan","7,633",16.9,9%,39.8–43.5,27,34.8,54.50,96.6,36.3,2021
401–500,Clark University,"3,045",11.5,23%,39.8–43.5,24,22.2,73.50,33.3,57.8,2021
401–500,Colorado School of Mines,"5,898",17.2,11%,39.8–43.5,31,26.2,68.90,46,41,2021
401–500,"Colorado State University, Fort Collins","26,178",16.1,6%,39.8–43.5,29,24.7,76.00,39,38.3,2021
401–500,University of Connecticut,"27,996",13.2,11%,39.8–43.5,35,28.8,59.00,36.7,53,2021
401–500,University of Denver,"9,397",12.6,8%,39.8–43.5,40,22.8,68.90,34.7,27.5,2021
401–500,University of Desarrollo,"15,213",18.6,3%,39.8–43.5,14,9.2,99.50,35.8,49,2021
401–500,Diego Portales University,"17,234",14.7,2%,39.8–43.5,15,10.5,96.40,33.4,50.8,2021
401–500,Durban University of Technology,"23,432",33.3,1%,39.8–43.5,17,9.4,99.90,37.5,38.8,2021
401–500,University of Eastern Finland,"11,742",18.8,6%,39.8–43.5,24,28.3,70.90,37.4,50.3,2021
401–500,Edith Cowan University,"17,756",28.8,27%,39.8–43.5,19,22,70.80,37.2,84.2,2021
401–500,Federal University of Toulouse Midi-Pyrénées,"104,479",16.5,14%,39.8–43.5,27,25.5,64.40,35.8,61,2021
401–500,University of Florence,"36,497",21,10%,39.8–43.5,34,25.8,65.70,42.5,46.4,2021
401–500,Florida International University,"33,974",23.7,8%,39.8–43.5,31,27.1,67.10,34.4,39.6,2021
401–500,Free University of Bozen-Bolzano,"3,891",11.9,12%,39.8–43.5,21,13.4,81.70,35.3,75.9,2021
401–500,University of Genoa,"23,405",19.3,9%,39.8–43.5,32,24.7,69.70,44,43.5,2021
401–500,University of Georgia,"36,169",16.6,7%,39.8–43.5,40,36.1,51.40,36.2,46.3,2021
401–500,Georgia State University,"30,633",15.3,6%,39.8–43.5,32,26.9,62.10,34.4,37,2021
401–500,"Goldsmiths, University of London","9,015",15.7,36%,39.8–43.5,26,27,59.50,33.3,81,2021
401–500,Harbin Institute of Technology,"31,873",10.6,12%,39.8–43.5,39,37.7,46.90,99.4,37.8,2021
401–500,Hunan University,"41,210",20.2,2%,39.8–43.5,23,22.7,85.30,53.8,24,2021
401–500,University of Ibadan,"38,170",25.7,1%,39.8–43.5,21,12.2,88.50,34,30.9,2021
401–500,University of Iceland,"8,309",14.1,12%,39.8–43.5,19,31.6,71.90,65.2,63.1,2021
401–500,Indian Institute of Technology Indore,"1,309",9.2,0%,39.8–43.5,36,23.8,70.20,35,20.4,2021
401–500,Iowa State University,"31,814",18.1,12%,39.8–43.5,31,32.3,58.80,49.5,57,2021
401–500,Jordan University of Science and Technology,"21,087",11.9,16%,39.8–43.5,17,9,99.90,38.8,62.5,2021
401–500,Justus Liebig University Giessen,"28,039",44.5,10%,39.8–43.5,35,35.2,54.70,40.7,53.4,2021
401–500,University of Jyväskylä,"10,262",14.6,4%,39.8–43.5,26,30.6,62.60,34.8,51.5,2021
401–500,University of Kentucky,"26,839",13.3,4%,39.8–43.5,37,26.6,56.60,38.1,38.1,2021
401–500,King Saud University,"38,189",10.1,10%,39.8–43.5,25,26.2,63.50,86.6,80.3,2021
401–500,Koç University,"5,440",16,6%,39.8–43.5,30,37.4,49.40,63.6,49.5,2021
401–500,Kyushu University,"18,714",9.3,13%,39.8–43.5,45,42.3,33.80,79,40.7,2021
401–500,Linköping University,"18,628",11.2,11%,39.8–43.5,23,24.6,75.60,50.1,63.1,2021
401–500,Institut Agro,"2,120",10.9,16%,39.8–43.5,36,22.9,59.70,44.8,60,2021
401–500,Liverpool John Moores University,"20,200",16.9,15%,39.8–43.5,19,18,78.90,33.8,73.4,2021
401–500,Makerere University,"30,486",20.8,3%,39.8–43.5,18,24.7,68.70,100,54.7,2021
401–500,Mansoura University,"140,144",23.8,3%,39.8–43.5,18,10.1,91.90,38.2,46.4,2021
401–500,Maynooth University,"10,107",28.6,12%,39.8–43.5,20,28.8,66.40,36.4,77.6,2021
401–500,Middlesex University,"15,750",17.9,45%,39.8–43.5,20,18.3,74.20,33.6,89.2,2021
401–500,Missouri University of Science and Technology,"7,862",21.6,12%,39.8–43.5,25,25.5,66.80,54.6,65.9,2021
401–500,Mizzou - University of Missouri,"26,446",12.5,5%,39.8–43.5,35,25.7,64.20,34.8,41.5,2021
401–500,University of Modena and Reggio Emilia,"18,741",26.8,6%,39.8–43.5,32,22.1,72.10,41.6,39.9,2021
401–500,University of Naples Federico II,"50,375",19.7,2%,39.8–43.5,31,24.1,73.10,38.8,32.1,2021
401–500,National and Kapodistrian University of Athens,"59,348",28.3,10%,39.8–43.5,23,15.8,76.90,58.6,53.3,2021
401–500,National Yang-Ming University,"4,254",4.8,2%,39.8–43.5,39,19.1,75.10,37.6,22.8,2021
401–500,University of Nebraska-Lincoln,"24,677",16.6,12%,39.8–43.5,26,27.3,62.90,36.9,58,2021
401–500,University of Neuchâtel,"4,138",12.7,25%,39.8–43.5,25,29.3,53.30,36.1,92.1,2021
401–500,Norwegian University of Science and Technology,"36,050",15.5,8%,39.8–43.5,27,28.3,64.00,37.6,63.1,2021
401–500,Oklahoma State University,"22,047",15.4,7%,39.8–43.5,29,20.4,75.00,39.4,44.1,2021
401–500,Oregon State University,"25,824",16.6,11%,39.8–43.5,30,29.5,65.10,36.3,53.2,2021
401–500,University of Pavia,"25,589",44,8%,39.8–43.5,27,26.9,65.50,59.9,48,2021
401–500,University of Peradeniya,"17,301",11.5,1%,39.8–43.5,17,7.8,100.00,34.5,42.1,2021
401–500,University of the Philippines,"41,419",8.7,1%,39.8–43.5,24,16,86.70,39.5,33.4,2021
401–500,University of Pisa,"32,974",21.1,6%,39.8–43.5,26,26.2,72.50,40.1,41.9,2021
401–500,University of Plymouth,"17,480",17.6,15%,39.8–43.5,21,20.1,71.70,33.9,71.6,2021
401–500,Polytechnic University of Bari,"6,729",28.9,2%,39.8–43.5,16,20.4,86.70,36.9,34,2021
401–500,Pontifical Javeriana University,"29,281",15.3,1%,39.8–43.5,16,9.7,99.30,33.8,44.8,2021
401–500,University of Porto,"32,586",17.6,18%,39.8–43.5,26,27.9,66.10,38.4,57.9,2021
401–500,University of Rome II – Tor Vergata,"25,893",13.8,13%,39.8–43.5,43,19.5,65.40,38.6,56.1,2021
401–500,Royal Veterinary College,"2,190",11,23%,39.8–43.5,26,17.4,67.80,43.9,89.1,2021
401–500,University of St Gallen,"7,759",12,33%,39.8–43.5,29,19.1,67.60,43.6,95.1,2021
401–500,University of Salerno,"25,123",27.5,2%,39.8–43.5,19,20.7,93.60,36.6,35.5,2021
401–500,University of Sannio,"2,998",15.8,2%,39.8–43.5,23,16.1,82.70,50.6,30,2021
401–500,University of Saskatchewan,"17,973",18.4,21%,39.8–43.5,35,27.4,48.90,61.4,73.5,2021
401–500,Semmelweis University,"10,945",9.4,32%,39.8–43.5,26,13.6,79.30,35.1,75.8,2021
401–500,Sharif University of Technology,"8,742",20.1,2%,39.8–43.5,32,41.2,47.20,100,25,2021
401–500,Shenzhen University,"35,396",14.5,1%,39.8–43.5,23,24.8,74.70,54.1,37.6,2021
401–500,University of Siena,"13,232",17.6,9%,39.8–43.5,21,23.1,83.20,35.9,44.6,2021
401–500,University of South Carolina-Columbia,"32,445",16.4,6%,39.8–43.5,34,27.5,65.60,35,44.6,2021
401–500,South China University of Technology,"40,581",13.4,5%,39.8–43.5,25,32.4,69.00,87.8,32.4,2021
401–500,SRUC (Scotland’s Rural College),"1,440",9.3,11%,39.8–43.5,21,17.5,77.40,43.1,55.3,2021
401–500,University of Strathclyde,"18,785",18.5,27%,39.8–43.5,28,31.8,53.10,47,86.8,2021
401–500,Technion Israel Institute of Technology,"14,740",21.8,8%,39.8–43.5,37,31.1,55.60,36.1,67.1,2021
401–500,Tianjin University,"37,405",14.5,7%,39.8–43.5,33,40.1,43.70,99.1,32.2,2021
401–500,Tokyo Medical and Dental University (TMDU),"3,011",3.4,9%,39.8–43.5,46,26.6,53.40,65.9,28.2,2021
401–500,Tongji University,"33,740",12,14%,39.8–43.5,36,44.9,40.60,98.4,58.6,2021
401–500,University of Tsukuba,"16,633",13.4,20%,39.8–43.5,44,39,35.00,47.1,44.6,2021
401–500,TU Dortmund University,"34,681",109.1,10%,39.8–43.5,36,42.1,51.60,45.2,42.4,2021
401–500,The University of Tulsa,"4,209",11.2,14%,39.8–43.5,35,17.1,71.70,49.6,37.6,2021
401–500,University of Turin,"55,957",28.5,8%,39.8–43.5,22,27.1,75.00,41.6,44.5,2021
401–500,TU Wien,"10,433",19.3,30%,39.8–43.5,35,37.4,41.50,65.6,85.6,2021
401–500,University of Valencia,"49,822",14.4,12%,39.8–43.5,22,21.9,74.20,35.8,48.2,2021
401–500,Verona University,"20,140",27.2,5%,39.8–43.5,29,21.2,69.00,41.3,42.3,2021
401–500,University of the West of England,"22,045",15.5,21%,39.8–43.5,17,14.5,83.90,33.7,67.1,2021
401–500,Xi’an Jiaotong University,"36,551",12.5,7%,39.8–43.5,39,38.3,44.40,70.3,41.5,2021
401–500,York University,"49,353",37.7,25%,39.8–43.5,27,37.2,50.90,44.1,76.1,2021
501–600,Abdul Wali Khan University Mardan,"9,664",22.7,1%,36.4–39.7,13,9.2,85.50,33.4,45.8,2021
501–600,Amirkabir University of Technology,"11,672",22.1,2%,36.4–39.7,33,35.5,48.60,89.4,24.5,2021
501–600,University of L’Aquila,"17,322",39.5,4%,36.4–39.7,32,20.2,67.10,41.9,32.8,2021
501–600,Universidad Autónoma de Chile,"24,541",23.2,1%,36.4–39.7,13,9.1,84.90,33.4,50.8,2021
501–600,Bar-Ilan University,"16,587",17.5,5%,36.4–39.7,31,36.4,40.50,46.7,52.4,2021
501–600,Beihang University,"30,172",13.2,7%,36.4–39.7,32,34.6,41.90,99,31.7,2021
501–600,Beijing University of Chemical Technology,"25,739",24.7,4%,36.4–39.7,21,21.5,68.40,62.4,23.3,2021
501–600,Beijing Institute of Technology,"31,964",13.6,8%,36.4–39.7,32,36.6,40.00,99.9,26.8,2021
501–600,Bond University,"3,498",10.2,47%,36.4–39.7,23,19.8,56.40,35,88.3,2021
501–600,Carleton University,"28,350",30.2,21%,36.4–39.7,20,27,54.50,35.4,70.7,2021
501–600,University of Catania,"26,838",21.9,3%,36.4–39.7,29,18.5,72.70,35.2,31.5,2021
501–600,CentraleSupélec,"4,007",9.8,27%,36.4–39.7,32,20.9,45.80,62.2,80.8,2021
501–600,Charles Darwin University,"6,219",23.7,30%,36.4–39.7,22,25.9,49.90,46.2,79,2021
501–600,Claude Bernard University Lyon 1,"27,490",13,13%,36.4–39.7,26,24.4,55.80,38.4,57.5,2021
501–600,Complutense University of Madrid,"61,732",20.1,12%,36.4–39.7,28,30.7,48.50,35.2,44.5,2021
501–600,University of Costa Rica,"34,776",15,2%,36.4–39.7,17,8.3,83.90,33.3,48.3,2021
501–600,University of Côte d’Azur,"32,277",19.9,21%,36.4–39.7,24,19,67.20,34.1,76.5,2021
501–600,University of Cyprus,"6,815",22.2,11%,36.4–39.7,24,22.7,60.00,47.3,80.9,2021
501–600,Dublin City University,"13,423",22.8,14%,36.4–39.7,23,27,55.10,43,72.3,2021
501–600,University of Electronic Science and Technology of China,"32,932",15.3,3%,36.4–39.7,26,24.9,62.00,72.6,31.3,2021
501–600,Ferhat Abbas Sétif University 1,"35,899",24.3,1%,36.4–39.7,21,7.5,87.40,33.4,41.2,2021
501–600,University of Ferrara,"17,025",27.9,7%,36.4–39.7,21,21.7,70.80,38.9,45.2,2021
501–600,Fujita Health University,"3,065",3.1,0%,36.4–39.7,25,9.7,85.40,35.1,21.5,2021
501–600,Graz University of Technology,"6,297",9.6,21%,36.4–39.7,31,17.7,52.00,68.8,80.1,2021
501–600,University of Guelph,"22,384",28.4,9%,36.4–39.7,29,29,46.60,48.2,59.3,2021
501–600,Gwangju Institute of Science and Technology (GIST),"1,933",11.1,5%,36.4–39.7,40,40.4,38.50,54.8,37.2,2021
501–600,Hacettepe University,"51,530",22.6,3%,36.4–39.7,26,13.2,73.70,36,24.4,2021
501–600,Hofstra University,"10,042",13.5,9%,36.4–39.7,27,15.1,79.70,33.3,30.9,2021
501–600,Hokkaido University,"18,483",8.3,12%,36.4–39.7,45,41.5,29.40,64.6,41.9,2021
501–600,University of Houston,"46,052",26,9%,36.4–39.7,33,25.4,54.40,37,43.4,2021
501–600,University of Hull,"13,810",17.8,18%,36.4–39.7,24,23.5,59.00,35.1,76.2,2021
501–600,University of Insubria,"8,414",24.2,5%,36.4–39.7,20,19.7,74.90,35.7,40.8,2021
501–600,Iran University of Medical Sciences,"8,660",8.7,4%,36.4–39.7,41,11.4,60.40,44.9,22.2,2021
501–600,Iran University of Science and Technology,"14,067",32.3,1%,36.4–39.7,31,35.7,45.30,99.8,17.8,2021
501–600,Jagiellonian University,"38,054",10.5,9%,36.4–39.7,26,18.3,64.90,34.3,38.5,2021
501–600,University of Kashan,"8,245",26.7,4%,36.4–39.7,23,18.5,78.30,37.4,20.4,2021
501–600,Keele University,"9,115",14.7,17%,36.4–39.7,21,24.1,61.90,34,72.8,2021
501–600,King Fahd University of Petroleum and Minerals,"6,948",6.8,11%,36.4–39.7,26,15.8,66.40,62.4,77.6,2021
501–600,King Khalid University,"39,665",8.7,9%,36.4–39.7,23,7.3,71.20,33.4,80.9,2021
501–600,Lagos State University,"23,421",33.9,0%,36.4–39.7,13,7.5,93.70,33.4,31.7,2021
501–600,Leibniz University Hannover,"28,742",58.4,16%,36.4–39.7,37,32.1,44.60,50.3,51.3,2021
501–600,University of Limerick,"14,708",25.1,19%,36.4–39.7,21,26.5,52.20,36.4,80.6,2021
501–600,University of Lincoln,"12,905",14.8,12%,36.4–39.7,17,14.6,71.50,34,71.7,2021
501–600,University of Lisbon,"49,019",17.9,15%,36.4–39.7,25,31.1,53.60,39.4,57.7,2021
501–600,Louisiana State University,"28,221",20,6%,36.4–39.7,33,23.2,53.50,35.2,38.2,2021
