rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
1001–1200,Indian Institute of Technology Mandi,"1,587",11.6,1%,24.4–29.7,27.60,11.7,38.1,37.9,21.9,2023
1001–1200,University of Indonesia,"41,123",8.6,14%,24.4–29.7,40.10,19.9,16,77.7,54.8,2023
1001–1200,Inha University,"17,103",21,8%,24.4–29.7,27.40,22.3,27.7,70.1,35.8,2023
1001–1200,Isfahan University of Medical Sciences,"10,102",10.2,2%,24.4–29.7,42.60,13,32.4,37.1,20.4,2023
1001–1200,Isfahan University of Technology,"11,323",23.5,1%,24.4–29.7,21.20,22.8,40.3,71.2,27.8,2023
1001–1200,Istanbul University,"59,250",25.1,8%,24.4–29.7,22.10,20.8,32.4,48.3,31.5,2023
1001–1200,Istanbul University-Cerrahpaşa,"25,638",21.7,3%,24.4–29.7,17.10,12.1,52.6,45.3,21.3,2023
1001–1200,Jadavpur University,"14,217",21.7,0%,24.4–29.7,35.00,16.9,28.9,41.9,16.8,2023
1001–1200,Jaume I University,"11,495",14.6,10%,24.4–29.7,19.20,20,44.9,39.4,44.8,2023
1001–1200,University of Jeddah,"26,236",13.9,2%,24.4–29.7,16.50,8.8,48.6,37.9,71.4,2023
1001–1200,Jeonbuk National University,"20,453",19.9,7%,24.4–29.7,24.70,23.7,27.7,46.2,30.8,2023
1001–1200,Jiangnan University,"29,614",13.1,1%,24.4–29.7,20.40,19.5,37.7,59.5,20.4,2023
1001–1200,Jiangsu Normal University,"23,978",14.3,2%,24.4–29.7,15.50,11.2,53.8,39.3,24.1,2023
1001–1200,Jiangxi University of Finance and Economics,"24,395",18.5,2%,24.4–29.7,17.40,9.1,61.4,39.3,30.2,2023
1001–1200,The Jikei University School of Medicine,"1,093",0.9,0%,24.4–29.7,28.50,9.2,52.5,40,17.4,2023
1001–1200,Kanazawa University,"9,886",9.4,7%,24.4–29.7,27.20,17,25.8,44.3,29.8,2023
1001–1200,Kaohsiung Medical University,"6,490",11.8,6%,24.4–29.7,22.50,24.2,25.8,54.2,27.7,2023
1001–1200,Kharkiv National University of Radio Electronics,"7,704",9.9,10%,24.4–29.7,19.10,9.4,55.9,37.5,29.7,2023
1001–1200,K.N. Toosi University of Technology,"8,403",26.6,2%,24.4–29.7,23.30,21.8,38.7,42.9,30.3,2023
1001–1200,Kumamoto University,"9,536",10,6%,24.4–29.7,24.60,18.9,30.4,48.2,32,2023
1001–1200,Kwame Nkrumah University of Science and Technology,"87,443",78.1,1%,24.4–29.7,13.10,14.2,39.5,43.4,47.2,2023
1001–1200,Kyoto Prefectural University of Medicine,"1,371",3.4,1%,24.4–29.7,30.10,15.9,41.1,45.4,17.7,2023
1001–1200,University of Las Palmas de Gran Canaria,"15,612",16.9,8%,24.4–29.7,16.50,15,44.6,36.9,41.5,2023
1001–1200,Lebanese University,"46,256",14.8,16%,24.4–29.7,36.50,20.1,17.3,37,78.6,2023
1001–1200,University of Leoben,"2,604",4.6,17%,24.4–29.7,29.50,13,25.5,53.6,79.2,2023
1001–1200,University of León,"14,828",15.3,5%,24.4–29.7,17.80,13.6,46.3,38.6,34.1,2023
1001–1200,Lorestan University,"9,059",23.6,1%,24.4–29.7,24.30,11.1,50,37.1,21.8,2023
1001–1200,Lusophone University of Humanities and Technologies,"7,544",10.7,22%,24.4–29.7,18.40,11.4,36,38.7,67.4,2023
1001–1200,Universiti Malaysia Perlis,"10,937",13.6,5%,24.4–29.7,17.90,13.6,40.7,37.2,29.6,2023
1001–1200,University of Manouba,"16,315",12.1,1%,24.4–29.7,19.20,8.3,52.7,36.9,44.6,2023
1001–1200,University of Maragheh,"3,146",19.9,0%,24.4–29.7,15.10,12.4,55.7,36.9,27.4,2023
1001–1200,University of Marrakech Cadi Ayyad,"110,826",44.8,1%,24.4–29.7,26.80,10.5,32.7,38.7,37.7,2023
1001–1200,University of Mauritius,"8,710",21.5,1%,24.4–29.7,16.40,10,49.1,38.1,41.9,2023
1001–1200,University of Mazandaran,"13,320",33.1,6%,24.4–29.7,25.20,15,38.1,38.1,27,2023
1001–1200,Medical University of Bialystok,"5,494",12.7,8%,24.4–29.7,37.10,10.5,30.9,39.5,28,2023
1001–1200,Menoufia University,"100,182",34.3,0%,24.4–29.7,14.50,8.2,61.4,38.2,41.7,2023
1001–1200,Miguel Hernández University of Elche,"12,276",17,7%,24.4–29.7,17.50,16.1,40.5,40,38.6,2023
1001–1200,Morgan State University,"6,129",11.7,8%,24.4–29.7,22.00,10.4,36.7,37.2,48.7,2023
1001–1200,University of Murcia,"26,351",16,8%,24.4–29.7,20.10,19.1,34,39.2,39.8,2023
1001–1200,Nanjing University of Aeronautics and Astronautics,"32,300",15.6,3%,24.4–29.7,22.00,26.1,23.1,69.5,20.8,2023
1001–1200,Nanjing Medical University,"20,660",8.6,4%,24.4–29.7,29.20,19.7,37.2,39,20.7,2023
1001–1200,National Autonomous University of Mexico,"172,729",17.4,4%,24.4–29.7,29.90,29.5,21.3,54.3,47.8,2023
1001–1200,National Central University,"10,853",9.7,9%,24.4–29.7,25.00,22.6,17.4,73.6,43.7,2023
1001–1200,National University of Colombia,"42,188",15.8,1%,24.4–29.7,20.30,13.1,41.2,37.3,38.4,2023
1001–1200,National Taipei University of Technology,"9,873",15.7,11%,24.4–29.7,22.70,23.1,24.6,96.5,39.7,2023
1001–1200,National Taiwan Ocean University,"8,905",21,6%,24.4–29.7,18.70,25.6,24.1,74.9,31.3,2023
1001–1200,National Institute of Technology Rourkela,"7,583",20.6,4%,24.4–29.7,22.20,17.2,45.6,39,18.6,2023
1001–1200,Necmettin Erbakan University,"18,420",13.4,13%,24.4–29.7,33.70,12.7,26.9,39.6,31.5,2023
1001–1200,Niigata University,"12,037",7.6,3%,24.4–29.7,25.30,13.5,48.8,42.1,25.3,2023
1001–1200,Northwest University,"26,073",14,1%,24.4–29.7,21.50,14.5,40.1,41.5,21.4,2023
1001–1200,Oakland University,"15,413",17.8,4%,24.4–29.7,29.00,15.7,31.3,37.1,33.6,2023
1001–1200,Óbuda University,"11,804",38.4,6%,24.4–29.7,15.00,14.6,45.5,38.8,42.1,2023
1001–1200,Okayama University,"13,012",10.4,10%,24.4–29.7,27.60,20.3,22.4,57.6,33.6,2023
1001–1200,University of Oviedo,"18,599",11.6,2%,24.4–29.7,22.00,20.1,38.4,40.4,32.8,2023
1001–1200,Palacký University Olomouc,"18,673",14.5,13%,24.4–29.7,19.60,19.9,40,37.8,59.3,2023
1001–1200,University of Patras,"29,393",25.6,6%,24.4–29.7,16.90,16.6,43.7,40.9,38.1,2023
1001–1200,Pavol Jozef Šafárik University in Košice,"6,867",10,23%,24.4–29.7,39.70,10.1,14.4,37,64.8,2023
1001–1200,University of Pécs,"17,711",12.6,23%,24.4–29.7,38.30,13,27.2,38.7,56.3,2023
1001–1200,PMAS Arid Agriculture University Rawalpindi,"11,456",44.8,0%,24.4–29.7,26.40,11.2,35.5,36.9,43.1,2023
1001–1200,Polytechnic Institute of Porto,"18,743",16.9,7%,24.4–29.7,14.30,11.2,46.3,37.1,36.7,2023
1001–1200,Pondicherry University,"7,291",22.6,1%,24.4–29.7,35.90,21.3,23.5,38.1,16.1,2023
1001–1200,Portland State University,"18,067",19.3,6%,24.4–29.7,20.50,21.5,40.6,37.8,30.6,2023
1001–1200,Port Said University,"29,534",29.8,0%,24.4–29.7,13.20,8,53.9,37,42.5,2023
1001–1200,Public University of Navarre,"7,806",11.2,8%,24.4–29.7,20.00,13.5,42.5,39,46.6,2023
1001–1200,University of Puerto Rico,"47,257",17,1%,24.4–29.7,22.90,10.5,41,39.9,46.7,2023
1001–1200,Pusan National University,"21,018",17,6%,24.4–29.7,30.70,32.5,21.6,50.8,28.5,2023
1001–1200,Reichman University,"8,030",18.7,28%,24.4–29.7,14.30,9.6,50.3,36.9,66.2,2023
1001–1200,University Rey Juan Carlos,"43,160",20.3,7%,24.4–29.7,15.40,13.2,47.4,38.3,38.8,2023
1001–1200,Rikkyo University,"20,014",15.1,5%,24.4–29.7,16.50,8.7,41,37.4,49.2,2023
1001–1200,Robert Gordon University,"8,955",19.1,25%,24.4–29.7,17.70,12.9,33.9,38.2,79.9,2023
1001–1200,Rochester Institute of Technology,"14,520",15.7,16%,24.4–29.7,20.90,19.2,43.5,38.2,41.5,2023
1001–1200,Rowan University,"17,912",14.4,3%,24.4–29.7,30.70,11.3,45.6,37.3,31.3,2023
1001–1200,Sahand University of Technology,"4,595",24.5,0%,24.4–29.7,20.20,15.6,48.7,55.1,19.3,2023
1001–1200,Sakarya University,"40,331",25.1,8%,24.4–29.7,21.20,11.3,46.2,54.2,27.3,2023
1001–1200,Universidad San Francisco de Quito,"10,338",13.6,5%,24.4–29.7,16.70,9.8,42.8,37.7,65.6,2023
1001–1200,University of Sargodha,"23,740",31,0%,24.4–29.7,28.10,10.7,39.2,37.3,43.2,2023
1001–1200,Semnan University of Medical Sciences and Health Services,"3,536",8.3,7%,24.4–29.7,20.90,9.2,47.6,37,25,2023
1001–1200,University of Seville,"49,155",16.7,12%,24.4–29.7,20.30,22.6,39.5,40.6,45.4,2023
1001–1200,Shahid Beheshti University of Medical Sciences,"12,850",8.7,3%,24.4–29.7,38.60,14.8,35.8,50.9,21.7,2023
1001–1200,Shahrekord University,"7,268",21.1,0%,24.4–29.7,17.70,12.7,48.7,37.7,19.3,2023
1001–1200,Shahrood University of Technology,"8,221",21.1,1%,24.4–29.7,25.10,16.6,46.1,37.6,28.1,2023
1001–1200,Shanghai Maritime University,"23,263",16.7,2%,24.4–29.7,15.80,11.2,50.6,48.4,32,2023
1001–1200,Sidi Mohamed Ben Abdellah University,"90,045",53.3,2%,24.4–29.7,23.90,10.4,40.7,36.9,23.4,2023
1001–1200,Siksha ‘O’ Anusandhan,"13,990",12.4,1%,24.4–29.7,28.60,14.8,46.3,52.8,16,2023
1001–1200,University of Social Welfare and Rehabilitation Sciences,"1,746",10.9,2%,24.4–29.7,29.40,19.5,33.1,41.4,33.1,2023
1001–1200,Sogang University,"9,625",24,15%,24.4–29.7,24.80,25.9,28.4,51.7,39,2023
1001–1200,Sohag University,"60,248",26.4,0%,24.4–29.7,14.20,8.3,52.2,37.4,44.9,2023
1001–1200,University of South Africa,"236,282",232.2,3%,24.4–29.7,30.40,25.5,29.3,37.6,42.6,2023
1001–1200,University of South Dakota,"7,129",14.7,3%,24.4–29.7,35.20,15,30.1,36.9,24.9,2023
1001–1200,University of the South Pacific,"12,052",36.6,1%,24.4–29.7,15.80,16.3,45.3,43.1,69,2023
1001–1200,South Valley University,"52,035",30,1%,24.4–29.7,13.70,8.4,53.6,37,46.1,2023
1001–1200,University of South Wales,"15,625",15.4,21%,24.4–29.7,16.90,11,33,38.5,70.9,2023
1001–1200,University of Split,"19,363",16.3,2%,24.4–29.7,15.70,13.4,49.7,37.9,37.3,2023
1001–1200,Ştefan cel Mare University of Suceava,"9,239",24.8,14%,24.4–29.7,16.90,12,52,37.5,33.5,2023
1001–1200,St Marianna University School of Medicine,833,0.9,1%,24.4–29.7,26.70,8.6,39.4,37.1,17.6,2023
1001–1200,University of Sunderland,"12,050",15.9,40%,24.4–29.7,16.90,9.6,35.3,37.1,69.6,2023
1001–1200,SWPS University of Social Sciences and Humanities,"14,522",37.6,8%,24.4–29.7,15.40,16.3,38.5,37.3,52,2023
1001–1200,University of Szeged,"20,023",12.5,22%,24.4–29.7,23.20,15.5,33.3,39.6,60.8,2023
1001–1200,Tallinn University,"4,178",9.6,16%,24.4–29.7,19.70,18.8,22.4,39,68.9,2023
1001–1200,Technical University of Crete,"6,597",31.6,4%,24.4–29.7,14.10,11.9,57.4,41.4,43.4,2023
1001–1200,Technical University of Madrid,"38,976",15.6,16%,24.4–29.7,22.50,15.3,36.5,45.2,52.7,2023
1001–1200,Technological University Dublin,"20,686",18.7,21%,24.4–29.7,17.80,12.3,33.1,37.5,72.6,2023
1001–1200,Teesside University,"13,135",19.3,20%,24.4–29.7,19.10,12.7,42.5,37.2,69.1,2023
1001–1200,University of Texas Rio Grande Valley,"29,420",23.5,3%,24.4–29.7,18.10,23.7,40.7,37.1,36,2023
1001–1200,Tokyo Medical University,"1,370",1.7,1%,24.4–29.7,28.20,11.5,39.8,44.5,19,2023
1001–1200,Tokyo Metropolitan University,"8,829",10.6,6%,24.4–29.7,24.50,14.6,34.1,39.9,30,2023
1001–1200,Toyota Technological Institute,489,9.4,2%,24.4–29.7,23.50,17.5,30.4,59.9,26,2023
1001–1200,University of Trás-os-Montes and Alto Douro,"7,123",11.1,8%,24.4–29.7,17.10,19.4,31.9,36.9,44.2,2023
1001–1200,Universiti Tunku Abdul Rahman (UTAR),"18,183",15.8,3%,24.4–29.7,16.10,14.9,49.8,39.7,35.6,2023
1001–1200,Urmia University,"13,910",27.2,2%,24.4–29.7,24.20,16.4,38.6,40.9,22.4,2023
1001–1200,"University of Veterinary and Animal Sciences, Lahore","7,087",19.6,1%,24.4–29.7,16.30,13.9,38.4,54.8,45,2023
1001–1200,"Vietnam National University, Hanoi","48,070",15.3,1%,24.4–29.7,18.70,9.6,45.9,38.9,45.5,2023
1001–1200,University of Vigo,"17,613",15.4,6%,24.4–29.7,18.70,16.5,44.5,40.6,44.6,2023
1001–1200,Waseda University,"46,799",14.6,13%,24.4–29.7,29.30,23.8,27.6,41.1,47,2023
1001–1200,University of Westminster,"16,945",20.8,50%,24.4–29.7,18.60,18.4,35.9,37.3,82.9,2023
1001–1200,Wuhan University of Technology,"55,426",14.9,2%,24.4–29.7,19.40,15.2,48.3,55.7,23.2,2023
1001–1200,Xidian University,"37,205",16,1%,24.4–29.7,22.00,20.4,40.8,78.4,21.1,2023
1001–1200,Yarmouk University,"36,443",33.2,10%,24.4–29.7,29.40,11.1,33.6,38.2,49.8,2023
1001–1200,Yasouj University,"5,713",23.6,0%,24.4–29.7,14.80,13.6,53.8,38.5,18.5,2023
1001–1200,Yıldız Technical University,"25,532",26,11%,24.4–29.7,25.70,26.7,29.3,100,32,2023
1001–1200,University of Zaragoza,"28,085",10.1,8%,24.4–29.7,21.10,16.3,35,40.7,40.3,2023
1001–1200,Zhejiang Gongshang University,"22,676",15.8,5%,24.4–29.7,16.90,11,53.8,40.1,32.8,2023
1001–1200,Zhejiang University of Technology,"32,095",14.5,6%,24.4–29.7,18.20,18.4,49.1,65.1,24.5,2023
1001–1200,University of Žilina,"7,545",13.4,3%,24.4–29.7,21.30,18.2,29.7,45.3,33,2023
1001–1200,University of Zimbabwe,"20,598",23.9,0%,24.4–29.7,14.80,23.3,35.6,43.1,50,2023
1201–1500,Université 8 Mai 1945 Guelma,"17,530",20.1,1%,18.4–24.3,16.20,8.6,41.3,37,36.5,2023
1201–1500,Abdelmalek Essaâdi University,"112,677",88.2,1%,18.4–24.3,27.40,9.5,16.2,36.9,28,2023
1201–1500,Acharya Nagarjuna University,"4,872",7.9,7%,18.4–24.3,42.40,9.7,18.2,42.5,24.1,2023
1201–1500,Acıbadem University,"2,784",6.1,3%,18.4–24.3,22.40,11.4,18,38.7,24.9,2023
1201–1500,Adolfo Ibáñez University,"10,573",25.7,5%,18.4–24.3,15.60,17.2,20,38.1,60.4,2023
1201–1500,AGH University of Science and Technology,"20,240",12.7,3%,18.4–24.3,20.60,18.6,18.7,56.8,25.5,2023
1201–1500,Aichi Medical University,"1,323",2.9,1%,18.4–24.3,26.50,12.4,31.6,41.1,18.7,2023
1201–1500,Universitas Airlangga,"26,142",7.7,2%,18.4–24.3,23.40,10.5,27.6,38.4,38.5,2023
1201–1500,Akdeniz University,"44,434",32.7,3%,18.4–24.3,15.50,10.8,27.8,38.1,19.7,2023
1201–1500,University of Alicante,"22,094",14.4,10%,18.4–24.3,20.30,18.4,23.1,39.3,41.3,2023
1201–1500,Anadolu University,"20,815",17,3%,18.4–24.3,23.10,11.3,32.9,40.5,22.9,2023
1201–1500,"University of the Andes, Chile","9,405",18.9,3%,18.4–24.3,17.80,14.3,28,40.2,48.1,2023
1201–1500,Andhra University,"9,048",13.2,6%,18.4–24.3,38.40,9.9,21.7,40.3,20.4,2023
1201–1500,Universidad Andrés Bello (UNAB),"46,325",19.5,4%,18.4–24.3,14.30,9.4,29.8,37.8,50.4,2023
1201–1500,Ankara University,"71,311",15.2,5%,18.4–24.3,18.80,11,25.6,37.7,27.4,2023
1201–1500,University of Antioquia,"38,437",21.5,0%,18.4–24.3,17.20,14.9,25,43.3,37.8,2023
1201–1500,"Arab Academy for Science, Technology and Maritime Transport","32,049",13.8,12%,18.4–24.3,23.30,10.4,24,39.8,45.5,2023
1201–1500,Arak University,"6,379",21.3,6%,18.4–24.3,17.90,12.9,24.9,37.2,23.5,2023
1201–1500,Ariel University,"12,418",20.7,0%,18.4–24.3,15.80,18.9,15.5,40.1,31.4,2023
1201–1500,Atatürk University,"56,419",30.2,3%,18.4–24.3,18.80,14,37.2,37.3,20.4,2023
1201–1500,Austral University of Chile,"17,434",17.5,1%,18.4–24.3,16.50,14.4,24,44.4,51.4,2023
1201–1500,Banasthali University,"10,092",17.1,5%,18.4–24.3,34.70,11,26.3,43.2,21.8,2023
1201–1500,Bandung Institute of Technology (ITB),"20,915",13.9,2%,18.4–24.3,22.60,25.8,15.3,88.8,34.7,2023
1201–1500,Bangladesh Agricultural University (BAU),"9,918",17.3,1%,18.4–24.3,17.30,10.2,33.7,40.7,46.3,2023
1201–1500,Bangladesh University of Engineering and Technology,"6,268",13,0%,18.4–24.3,18.10,13.4,33,37.8,25.7,2023
1201–1500,University of Benin,"47,468",25.2,0%,18.4–24.3,14.70,8.7,28.3,36.9,27.1,2023
1201–1500,Bezmiâlem Vakif University,"2,904",9.5,6%,18.4–24.3,27.70,10.7,27.2,41,24.3,2023
1201–1500,BINUS University,"15,331",14.3,4%,18.4–24.3,17.60,14.3,24.4,43.8,27,2023
1201–1500,Bozok University,"14,642",16.8,6%,18.4–24.3,13.80,8.7,30.2,38.4,27.7,2023
1201–1500,University of Brasília,"45,737",15.2,1%,18.4–24.3,27.30,15.8,23.5,49.5,31.2,2023
1201–1500,The British University in Egypt,"11,042",16.2,3%,18.4–24.3,15.10,8.7,41.9,37.1,30.1,2023
1201–1500,Brno University of Technology,"18,762",16.6,23%,18.4–24.3,18.60,17.8,17.1,42.7,56.2,2023
1201–1500,Bu-Ali Sina University,"10,838",23.4,1%,18.4–24.3,16.50,15.6,29,38.4,22,2023
1201–1500,University of Bucharest,"31,267",32.7,2%,18.4–24.3,24.30,16.8,23.1,37.6,29.4,2023
1201–1500,Budapest University of Technology and Economics,"18,728",17,12%,18.4–24.3,19.10,17.5,18,43.6,39.1,2023
1201–1500,University of Cadiz,"18,672",16.8,9%,18.4–24.3,17.60,16.4,32.6,38.4,39.8,2023
1201–1500,Canterbury Christ Church University,"10,740",17.8,14%,18.4–24.3,24.70,12.8,26.4,37,47.7,2023
1201–1500,University of Carthage,"28,962",9.9,1%,18.4–24.3,19.00,9.8,19.1,38.3,44.2,2023
1201–1500,The Catholic University of Korea,"9,782",7.1,4%,18.4–24.3,25.10,18.9,24.9,41.2,20.1,2023
1201–1500,Catholic University of the North,"11,343",20.4,3%,18.4–24.3,14.30,17,27.4,38.2,57.1,2023
1201–1500,Chang Gung University of Science and Technology,"6,326",26.5,1%,18.4–24.3,13.60,16.1,29.4,47.8,19.3,2023
1201–1500,"University of Chemistry and Technology, Prague","4,006",8,22%,18.4–24.3,26.20,13.4,15.8,41.5,51.4,2023
1201–1500,University of Chester,"10,435",18,15%,18.4–24.3,18.80,12.9,18.7,37.6,56.5,2023
1201–1500,Chosun University,"21,073",27.3,3%,18.4–24.3,17.80,22.2,16.9,81.3,29.6,2023
1201–1500,Chungbuk National University,"17,219",14.2,5%,18.4–24.3,20.30,20.2,20.9,42.9,26.6,2023
1201–1500,Chungnam National University,"21,244",20.7,4%,18.4–24.3,26.70,24.6,18.7,46.1,24.3,2023
1201–1500,Chung Yuan Christian University,"15,037",31.3,9%,18.4–24.3,17.20,21.9,26.6,48.5,42.9,2023
1201–1500,Cochin University of Science and Technology,"3,969",16.9,1%,18.4–24.3,37.80,18.6,12.8,37.4,16.9,2023
1201–1500,University of Colorado Colorado Springs,"12,380",21.2,1%,18.4–24.3,17.10,12.7,32.9,38.4,24.7,2023
1201–1500,University of Concepción,"28,112",17.1,2%,18.4–24.3,16.40,14,30.1,49.9,50.7,2023
1201–1500,Corvinus University of Budapest,"11,225",21.3,15%,18.4–24.3,16.00,12.2,23,37.2,43.5,2023
1201–1500,Czech Technical University in Prague,"16,217",8.8,20%,18.4–24.3,23.20,16.1,15.5,48.4,58.2,2023
1201–1500,Damghan University,"4,980",28.6,0%,18.4–24.3,18.10,13.3,25.4,39.1,23.4,2023
1201–1500,De La Salle University,"12,941",14.9,3%,18.4–24.3,18.10,13.4,23.6,36.9,25.6,2023
1201–1500,Del Rosario University,"11,751",13.2,2%,18.4–24.3,16.80,11.6,25.3,38.4,48.4,2023
1201–1500,Democritus University of Thrace,"22,230",37,4%,18.4–24.3,15.20,13.8,36.9,37.9,32.6,2023
1201–1500,Dokuz Eylül University,"56,233",17.6,3%,18.4–24.3,18.40,13.3,20.9,95.8,21.7,2023
1201–1500,Ege University,"33,062",18.5,4%,18.4–24.3,21.80,13.3,19,46.7,24.1,2023
1201–1500,Ehime University,"9,204",13.3,2%,18.4–24.3,20.70,15.3,21.7,44,27.1,2023
1201–1500,El Bosque University,"12,721",6.6,0%,18.4–24.3,20.30,7.8,19.7,37.9,44.1,2023
1201–1500,The University of Electro-Communications,"4,662",15.4,6%,18.4–24.3,19.90,21.1,10.5,44.3,32.6,2023
1201–1500,Erciyes University,"50,212",36.2,4%,18.4–24.3,20.00,14.1,23.7,68.9,24.1,2023
1201–1500,Escuela Superior Politécnica del Litoral,"11,549",12.8,1%,18.4–24.3,16.10,10.2,35,37,54.3,2023
1201–1500,Universidade do Estado do Rio de Janeiro (UERJ),"22,458",9.1,0%,18.4–24.3,24.90,12.4,17.4,39.9,24.2,2023
1201–1500,Universidade Federal do ABC (UFABC),"16,706",22.2,1%,18.4–24.3,17.60,15.4,32.6,38.1,34.9,2023
1201–1500,Universidade Federal da Bahia,"45,692",17.4,0%,18.4–24.3,24.60,11.1,25.6,37.2,24.6,2023
1201–1500,Federal University of Espírito Santo,"23,475",13.4,1%,18.4–24.3,20.40,12.2,22.5,42.1,24.8,2023
1201–1500,Federal University of Goiás,"25,511",13.7,1%,18.4–24.3,22.50,13,19.2,38.8,23.7,2023
1201–1500,Federal University of Lavras,"14,637",18.4,1%,18.4–24.3,24.70,17.1,15.7,54.3,23.1,2023
1201–1500,Universidade Federal do Paraná (UFPR),"33,621",13.4,0%,18.4–24.3,25.40,16,15.2,39.1,23.9,2023
1201–1500,Federal University of Rio Grande do Norte (UFRN),"37,879",14.7,0%,18.4–24.3,22.20,10.1,34,38.5,27.1,2023
1201–1500,Federal University of Santa Maria,"27,242",13.7,1%,18.4–24.3,22.10,12.1,33.9,37.8,21.5,2023
1201–1500,Federal University of São Carlos,"20,314",15.4,1%,18.4–24.3,28.10,19,18.4,42.8,26.1,2023
1201–1500,Federal University of Uberlândia,"25,748",13.6,1%,18.4–24.3,23.00,11.1,34.6,39.4,21.4,2023
1201–1500,Federal University of Viçosa,"16,436",13.3,2%,18.4–24.3,28.30,16.7,15.2,43.7,21.7,2023
1201–1500,Federico Santa María Technical University,"22,405",30,3%,18.4–24.3,14.00,12,27.3,39.4,54.8,2023
1201–1500,University of Fort Hare,"13,626",38.4,2%,18.4–24.3,22.50,12.4,22.5,37,43.9,2023
1201–1500,University of La Frontera,"11,053",22,1%,18.4–24.3,16.00,12.9,28.8,37.1,49.7,2023
1201–1500,Fujian Normal University,"31,697",14.2,2%,18.4–24.3,17.30,10.5,43.9,39.3,23.5,2023
1201–1500,Université de Gabès,"13,152",12.8,1%,18.4–24.3,18.10,9.3,25.7,36.9,42.1,2023
1201–1500,Universitas Gadjah Mada,"38,089",8.1,4%,18.4–24.3,25.60,17.3,11.3,71.7,36.2,2023
1201–1500,Gazi University,"41,358",20.6,3%,18.4–24.3,27.50,16.2,23,92.7,18.9,2023
1201–1500,University of Gdańsk,"19,970",23.9,2%,18.4–24.3,18.40,15.5,19.1,38,34.7,2023
1201–1500,Gdańsk University of Technology,"14,816",19.9,5%,18.4–24.3,17.70,15.1,33.3,45,29.9,2023
1201–1500,Gebze Technical University,"8,403",22.7,2%,18.4–24.3,20.50,14.4,22.1,44.1,25.5,2023
1201–1500,Georgia Southern University,"22,885",18.8,3%,18.4–24.3,21.90,11.4,33.9,39.4,28,2023
1201–1500,German University in Cairo,"11,937",14.9,1%,18.4–24.3,15.00,8.8,38.4,36.9,43,2023
1201–1500,Gifu University,"7,216",7.5,5%,18.4–24.3,25.70,13,17.2,42.1,26.1,2023
1201–1500,Government College University Lahore,"11,276",19.4,0%,18.4–24.3,17.50,11.5,21,37.3,43.7,2023
1201–1500,Grand Valley State University,"20,972",15.3,1%,18.4–24.3,26.70,9,19.2,37,30.6,2023
1201–1500,Gunma University,"6,300",7.7,5%,18.4–24.3,24.20,13,17.1,40.7,23.5,2023
1201–1500,Gyeongsang National University,"12,996",12.3,3%,18.4–24.3,20.80,17,21.2,40.9,26.4,2023
1201–1500,Hallym University,"7,947",9.4,4%,18.4–24.3,19.80,18.7,18.4,45.1,21.4,2023
1201–1500,Harbin Engineering University,"29,861",18.7,3%,18.4–24.3,24.60,23.2,18.6,79.3,21.7,2023
1201–1500,Hasanuddin University,"33,601",14.6,1%,18.4–24.3,18.40,10.9,25.5,44.5,26.4,2023
1201–1500,The Hashemite University,"16,647",27.9,7%,18.4–24.3,14.30,13.5,23.7,42.8,54.5,2023
1201–1500,Université Hassan II de Casablanca,"124,623",36,2%,18.4–24.3,19.40,8.6,30.3,38.6,24.6,2023
1201–1500,Université Polytechnique Hauts-de-France,"13,633",21.2,13%,18.4–24.3,15.40,8.1,32.6,37.7,76.2,2023
1201–1500,Helwan University,"127,379",19.3,2%,18.4–24.3,15.50,8.3,31.1,37.3,39.7,2023
1201–1500,Hosei University,"30,300",39.2,4%,18.4–24.3,16.70,10,27.8,38.3,31.8,2023
1201–1500,University of Hradec Králové,"6,390",12.3,3%,18.4–24.3,17.00,13.6,30,39.3,57.6,2023
1201–1500,Hungarian University of Agriculture and Life Sciences,"10,474",10.5,14%,18.4–24.3,21.10,13.3,21,37.7,56.2,2023
1201–1500,University of Ilorin,"40,901",34.8,1%,18.4–24.3,19.80,10.7,35.8,36.9,33.5,2023
1201–1500,Incheon National University,"13,210",17.3,3%,18.4–24.3,17.90,14.6,25.2,38.6,29.8,2023
1201–1500,Indian Institute of Science Education and Research Bhopal,"1,724",14.1,0%,18.4–24.3,27.80,15.8,19.2,36.9,20.2,2023
1201–1500,International Hellenic University,"45,009",49,1%,18.4–24.3,11.70,10.8,34.4,37.3,31.2,2023
1201–1500,IPB University,"23,580",6.7,3%,18.4–24.3,26.10,9.7,17.6,53.1,40.4,2023
1201–1500,University of Isfahan,"16,756",24.7,4%,18.4–24.3,30.60,17.2,21.9,38.5,27.9,2023
1201–1500,Istanbul Medipol University,"24,332",20.4,11%,18.4–24.3,14.10,9.5,28.2,38,34.8,2023
1201–1500,Ivan Franko National University of Lviv,"18,357",10,1%,18.4–24.3,20.60,9.5,4.2,37.6,30.9,2023
1201–1500,Jawaharlal Nehru Technological University Anantapur (JNTUA),"5,683",16.1,0%,18.4–24.3,26.00,12.3,34.1,37.3,16,2023
1201–1500,Jeju National University,"11,741",17.6,4%,18.4–24.3,19.30,15.6,22.4,40,23,2023
1201–1500,Jianghan University,"19,522",15.5,2%,18.4–24.3,15.20,11.5,40.4,44.4,20.5,2023
